phon,englishPOS,language
"""In-sEt",Verb,English
"""J1n-m1l",Noun,English
"""k{mp-bEd",Noun,English
"""k{S-m7R",Noun,English
"""k$-ZEt",Noun,English
"""k1-5",Verb,English
"""k5l-t#R",Noun,English
"""k6-t6",Verb,English
"""klVb-fUt",Noun,English
"""krQs-JEk",Verb,English
"""l2-d6n",Noun,English
"""l2-In",Noun,English
"""l2-Ji",Noun,English
"""l2ts-6t",Noun,English
"""lEft-wIN",Noun,English
"""lid-In",Noun,English
"""lQk-g1t",Noun,English
"""m{J-p4nt",Noun,English
"""m{l-trit",Verb,English
"""mI-st2m",Verb,English
"""mId-8R",Noun,English
"""mId-Qf",Noun,English
"""mId-Qn",Noun,English
"""mId-strim",Noun,English
"""mId-wEst",Noun,English
"""mId-wik",Noun,English
"""mIlk-S1k",Noun,English
"""min-t2m",Noun,English
"""mIns-p2",Noun,English
"""mIs-_V_",Verb,English
"""mIs-did",Noun,English
"""mIs-g2d",Verb,English
"""mIs-h7R",Verb,English
"""mIs-J#ns",Noun,English
"""mIs-jus",Noun,English
"""mIs-juz",Verb,English
"""mIs-k#st",Verb,English
"""mIs-k$l",Verb,English
"""mIs-kw5t",Verb,English
"""mIs-l1",Verb,English
"""mIs-lid",Verb,English
"""mIs-m{J",Verb,English
"""mIs-n1m",Verb,English
"""mIs-pl1s",Verb,English
"""mIs-rid",Verb,English
"""mIs-rul",Noun,English
"""mIs-spEl",Verb,English
"""mIs-spEnd",Verb,English
"""mIs-trVst",Noun,English
"""mQn-sun",Noun,English
"""n5-b$l",Noun,English
"""nQk-Qn",Noun,English
"""nQn-plVs",Verb,English
"""p0ns-n1",Noun,English
"""p1st-Vp",Noun,English
"""p5st-p5n",Verb,English
"""pi-grin",Noun,English
"""pi-kIN",Noun,English
"""pi-sup",Noun,English
"""plVs-f$z",Noun,English
"""pQt-lVk",Noun,English
"""pri-_V_",Verb,English
"""pri-dj3",Noun,English
"""pri-Empt",Verb,English
"""pri-hit",Verb,English
"""pri-p{k",Verb,English
"""pri-sid",Verb,English
"""pu-pu",Verb,English
"""pVn-_#b",Noun,English
"""r2t-wIN",Noun,English
"""ri-_4n",Verb,English
"""ri-_Ig",Verb,English
"""ri-#m",Verb,English
"""ri-b3T",Noun,English
"""ri-bIld",Verb,English
"""ri-drEs",Verb,English
"""ri-du",Verb,English
"""ri-f$m",Verb,English
"""ri-fIl",Verb,English
"""ri-fIt",Verb,English
"""ri-fj9l",Verb,English
"""ri-fl1t",Verb,English
"""ri-grup",Verb,English
"""ri-h6z",Verb,English
"""ri-J#_",Verb,English
"""ri-juz",Verb,English
"""ri-k#st",Verb,English
"""ri-k6nt",Verb,English
"""ri-l1",Noun,English
"""ri-l2n",Verb,English
"""ri-l5d",Verb,English
"""ri-lIv",Verb,English
"""ri-m1k",Verb,English
"""ri-m5ld",Verb,English
"""ri-m6nt",Verb,English
"""ri-n1m",Verb,English
"""ri-p1nt",Verb,English
"""ri-p4nt",Verb,English
"""ri-pl1",Verb,English
"""ri-prInt",Verb,English
"""ri-r2t",Verb,English
"""ri-s5l",Verb,English
"""ri-sEt",Verb,English
"""ri-st1_",Verb,English
"""ri-st1t",Verb,English
"""ri-stQk",Verb,English
"""ri-t1k",Verb,English
"""ri-tEl",Verb,English
"""ri-TINk",Verb,English
"""ri-trEd",Verb,English
"""ri-tul",Verb,English
"""ri-tVJ",Verb,English
"""rQN-d9R",Noun,English
"""S{m-p1n",Noun,English
"""S{N-h2",Verb,English
"""S{n-tVN",Noun,English
"""S$t-J1n_",Verb,English
"""s2-f2",Noun,English
"""sElf-hElp",Noun,English
"""sElf-rul",Noun,English
"""sElf-wIl",Noun,English
"""sEt-tu",Noun,English
"""si-w$l",Noun,English
"""sid-p3l",Noun,English
"""skwi-_i",Noun,English
"""sp1s-t2m",Noun,English
"""sprIN-t2d",Noun,English
"""sqN-frw#",Noun,English
"""st5n-w$l",Verb,English
"""stIl-l2f",Noun,English
"""stim-hit",Verb,English
"""stj9-dEs",Noun,English
"""sVb-lEt",Verb,English
"""swIN-wIN",Noun,English
"""t1l-End",Noun,English
"""t1l-k5t",Noun,English
"""t2-w#n",Noun,English
"""tr{p-d$R",Noun,English
"""trV-sti",Noun,English
"""tVt-tVt",Verb,English
"""twElfT-n2t",Noun,English
"""v2s-r1n",Noun,English
"""vEn-di",Noun,English
"""vjEt-n{m",Noun,English
"""Vn-3T",Verb,English
"""Vn-b#R",Verb,English
"""Vn-b2nd",Verb,English
"""Vn-bEnd",Verb,English
"""Vn-drEs",Verb,English
"""Vn-du",Verb,English
"""Vn-f3l",Verb,English
"""Vn-f5ld",Verb,English
"""Vn-frQk",Verb,English
"""Vn-hIn_",Verb,English
"""Vn-hUk",Verb,English
"""Vn-k$k",Verb,English
"""Vn-l3n",Verb,English
"""Vn-l5d",Verb,English
"""Vn-lQk",Verb,English
"""Vn-lus",Verb,English
"""Vn-m{n",Verb,English
"""Vn-m#sk",Verb,English
"""Vn-n3v",Verb,English
"""Vn-p{k",Verb,English
"""Vn-pIk",Verb,English
"""Vn-r5l",Verb,English
"""Vn-rEst",Noun,English
"""Vn-sit",Verb,English
"""Vn-skru",Verb,English
"""Vn-stQp",Verb,English
"""Vn-truT",Noun,English
"""Vn-v1l",Verb,English
"""Vn-w2nd",Verb,English
"""Vp-st1_",Verb,English
"""vQlt-f#s",Noun,English
"""w1-l1",Verb,English
"""wIJ-Elm",Noun,English
"""wik-End",Noun,English
"""wil-J8R",Noun,English
"""wQt-f$R",Noun,English
{b-sEnt,Verb,English
{b-str{kt,Verb,English
{k-sEnt,Verb,English
{k-sid,Verb,English
{l-s{s,Noun,English
{m-p#s,Noun,English
{t-h5m,Noun,English
@-_3n,Verb,English
@-_4n,Verb,English
@-_9R,Verb,English
@-_V_,Verb,English
@-_Vst,Verb,English
@-b{S,Verb,English
@-b$t,Verb,English
@-b1,Verb,English
@-b1s,Verb,English
@-b1t,Verb,English
@-b2d,Verb,English
@-b5d,Noun,English
@-b6nd,Verb,English
@-bEt,Verb,English
@-bIs,Noun,English
@-bjus,Noun,English
@-bjuz,Verb,English
@-bl2_,Verb,English
@-br1d,Verb,English
@-brI_,Verb,English
@-d{pt,Verb,English
@-d$n,Verb,English
@-d$R,Verb,English
@-dIkt,Verb,English
@-djus,Verb,English
@-dQpt,Verb,English
@-drEs,Noun,English
@-du,Noun,English
@-f$d,Verb,English
@-f3m,Verb,English
@-f8R,Noun,English
@-fEkt,Verb,English
@-fEnd,Verb,English
@-fEns,Noun,English
@-fIks,Verb,English
@-flIkt,Verb,English
@-fr1,Noun,English
@-gri,Verb,English
@-griv,Verb,English
@-Jiv,Verb,English
@-k$d,Verb,English
@-k3R,Verb,English
@-k6nt,Noun,English
@-kjuz,Verb,English
@-kjuzd,Noun,English
@-kQst,Verb,English
@-kru,Verb,English
@-kwIt,Verb,English
@-l#m,Noun,English
@-l1,Verb,English
@-l2,Verb,English
@-l2n,Verb,English
@-l2t,Verb,English
@-l3t,Verb,English
@-l4,Verb,English
@-l6,Verb,English
@-lE_,Verb,English
@-lj9R,Noun,English
@-lQt,Verb,English
@-m{s,Verb,English
@-m1z,Verb,English
@-m6nt,Noun,English
@-m7R,Noun,English
@-m9R,Noun,English
@-mEnd,Verb,English
@-mEndz,Noun,English
@-mIt,Verb,English
@-mjuz,Verb,English
@-n4,Verb,English
@-n4nt,Verb,English
@-n6ns,Verb,English
@-nEks,Verb,English
@-nVl,Verb,English
@-p{S,Noun,English
@-p$l,Verb,English
@-p4nt,Verb,English
@-p5z,Verb,English
@-p7R,Verb,English
@-pEnd,Verb,English
@-pil,Noun,English
@-piz,Verb,English
@-pl$d,Verb,English
@-pl$z,Noun,English
@-pl2,Verb,English
@-plQm,Noun,English
@-pr1z,Verb,English
@-pr2z,Verb,English
@-prEs,Verb,English
@-pruv,Verb,English
@-r1,Noun,English
@-r1n,Verb,English
@-r1n_,Verb,English
@-r2v,Verb,English
@-r2z,Verb,English
@-r6z,Verb,English
@-r7z,Noun,English
@-rEst,Verb,English
@-rEt,Noun,English
@-s$lt,Noun,English
@-S$R,Verb,English
@-s$t,Verb,English
@-s1,Verb,English
@-s1l,Verb,English
@-s2n,Verb,English
@-s2z,Noun,English
@-s3t,Verb,English
@-sEnd,Verb,English
@-sEnt,Noun,English
@-sEs,Verb,English
@-sIst,Verb,English
@-sjum,Verb,English
@-st6nd,Verb,English
@-sw1_,Verb,English
@-t{J,Verb,English
@-t{k,Noun,English
@-t1n,Verb,English
@-t5n,Verb,English
@-tEmpt,Noun,English
@-tEnd,Verb,English
@-tEst,Verb,English
@-tr{kt,Verb,English
@-v3R,Verb,English
@-v3t,Verb,English
@-v4d,Verb,English
@-v6,Verb,English
@-vEn_,Verb,English
@-w$d,Noun,English
@-w1t,Verb,English
@b-_9R,Verb,English
@b-_Ekt,Verb,English
@b-dVkt,Verb,English
@b-h$R,Verb,English
@b-s$b,Verb,English
@b-sEs,Verb,English
@b-skQnd,Verb,English
@b-st1n,Verb,English
@b-strVkt,Verb,English
@b-t1n,Verb,English
@b-trud,Verb,English
@b-z3v,Verb,English
@b-zQlv,Verb,English
@d-h7R,Verb,English
@d-mIt,Verb,English
@d-v#ns,Noun,English
@d-v2s,Noun,English
@d-v2z,Verb,English
@k-sEpt,Verb,English
#-k1d,Noun,English
#-tist,Noun,English
$-d1n,Verb,English
$-dil,Noun,English
$-r1t,Verb,English
$g-mEnt,Verb,English
1-kl8R,Noun,English
1-lit,Noun,English
1-lqN,Noun,English
2-d7,Noun,English
2-d7l,Noun,English
5-m#n,Noun,English
5-p2n,Verb,English
5-t3R,Noun,English
6t-d1t,Verb,English
6t-f2t,Verb,English
6t-r{Nk,Verb,English
6t-sm#t,Verb,English
b{-l#d,Noun,English
b{-tu,Noun,English
b{k-bEnJ,Noun,English
b{k-sit,Noun,English
b{k-st8z,Noun,English
b{m-bu,Noun,English
b{n-Si,Noun,English
b{p-t2z,Verb,English
b@-bun,Noun,English
b@-fun,Noun,English
b@-g~N,Noun,English
b@-lun,Noun,English
b@-sun,Noun,English
b@-tik,Noun,English
b@-z#R,Noun,English
b#-r1n,Noun,English
b$-d5,Noun,English
b2-sEkt,Verb,English
b3-lEsk,Noun,English
bE-nIn,Noun,English
bI-f$l,Verb,English
bI-f6l,Verb,English
bI-fIt,Verb,English
bI-fQg,Verb,English
bI-frEnd,Verb,English
bI-g2l,Verb,English
bI-gEt,Verb,English
bI-gIn,Verb,English
bI-gQn,Verb,English
bI-grV_,Verb,English
bI-h#f,Noun,English
bI-h1v,Verb,English
bI-h5ld,Verb,English
bI-h5v,Verb,English
bI-hEd,Verb,English
bI-hEst,Noun,English
bI-kVm,Verb,English
bI-kwEst,Noun,English
bI-kwiD,Verb,English
bI-l2,Verb,English
bI-lif,Noun,English
bI-liv,Verb,English
bI-lQN,Verb,English
bI-m5n,Verb,English
bI-mjuz,Verb,English
bI-r1t,Verb,English
bI-sEt,Verb,English
bI-si_,Verb,English
bI-siJ,Verb,English
bI-sm3J,Verb,English
bI-spik,Verb,English
bI-st3R,Verb,English
bI-st5,Verb,English
bI-str2d,Verb,English
bI-t1k,Verb,English
bI-t2d,Verb,English
bI-TINk,Verb,English
bI-tr1,Verb,English
bI-tr5D,Verb,English
bI-tr5Dd,Noun,English
bI-w1l,Verb,English
bI-w8R,Verb,English
bI-wIJ,Verb,English
bj9-rEt,Noun,English
bl{s-fim,Verb,English
bl@-mQn_,Noun,English
blQ-k1d,Noun,English
bQm-b#d,Verb,English
br@-zIl,Noun,English
br5-k1d,Noun,English
brI-g1d,Noun,English
brI-kEt,Noun,English
bri-QS,Noun,English
bru-nEt,Noun,English
bU-k1,Noun,English
bu-tik,Noun,English
d1-tqnt,Noun,English
d2-{n,Noun,English
d2-grEs,Verb,English
d2-l1t,Verb,English
d2-ljut,Verb,English
d2-v3_,Verb,English
d2-v3t,Verb,English
d2-vVl_,Verb,English
d4-En,Noun,English
d5-m1n,Noun,English
d5-n1t,Verb,English
dI-_Est,Verb,English
dI-b#k,Verb,English
dI-b$J,Verb,English
dI-b1s,Verb,English
dI-b1t,Noun,English
dI-b6J,Verb,English
dI-djus,Verb,English
dI-dVkt,Verb,English
dI-f$lt,Noun,English
dI-f$m,Verb,English
dI-f1m,Verb,English
dI-f1s,Verb,English
dI-f2,Verb,English
dI-f2l,Verb,English
dI-f2n,Verb,English
dI-f3R,Verb,English
dI-fEkt,Verb,English
dI-fEnd,Verb,English
dI-fEns,Noun,English
dI-fjuz,Verb,English
dI-fl1t,Verb,English
dI-flEkt,Verb,English
dI-fr$d,Verb,English
dI-fr1,Verb,English
dI-gr1d,Verb,English
dI-gri,Noun,English
dI-k{mp,Verb,English
dI-k{nt,Verb,English
dI-k4,Verb,English
dI-kl1m,Verb,English
dI-kl8R,Verb,English
dI-kr2,Verb,English
dI-kri,Verb,English
di-kris,Verb,English
dI-l1,Verb,English
dI-l2t,Verb,English
dI-lit,Verb,English
dI-lud,Verb,English
dI-m#nd,Noun,English
dI-m1n,Noun,English
dI-m2z,Noun,English
dI-m3R,Verb,English
dI-mEnt,Verb,English
dI-min,Verb,English
dI-n2,Verb,English
dI-n5t,Verb,English
dI-n6ns,Verb,English
dI-njud,Verb,English
dI-p#t,Verb,English
dI-p$t,Verb,English
dI-p5z,Verb,English
dI-pEnd,Verb,English
dI-pIkt,Verb,English
dI-pjut,Verb,English
dI-pl$R,Verb,English
dI-pl4,Verb,English
dI-plit,Verb,English
dI-pr1v,Verb,English
dI-prEs,Verb,English
dI-r1l,Verb,English
dI-r1n_,Verb,English
dI-r2d,Verb,English
dI-s2d,Verb,English
dI-s3n,Verb,English
dI-sEkt,Verb,English
dI-sEnd,Verb,English
dI-sEnt,Noun,English
dI-sis,Noun,English
dI-sist,Noun,English
dI-sit,Noun,English
dI-siv,Verb,English
dI-skr2,Verb,English
dI-skr2b,Verb,English
dI-skVs,Verb,English
dI-sp{J,Noun,English
dI-sp$t,Verb,English
dI-sp2z,Verb,English
dI-sp3s,Verb,English
dI-sp4l,Verb,English
dI-sp5z,Verb,English
dI-spEl,Verb,English
dI-spEns,Verb,English
dI-spjut,Noun,English
dI-spQnd,Verb,English
dI-st$t,Verb,English
dI-st3b,Verb,English
dI-stEnd,Verb,English
dI-stIl,Verb,English
dI-str{kt,Verb,English
dI-str1nt,Noun,English
dI-str4,Verb,English
dI-sw1d,Verb,English
dI-t{J,Verb,English
dI-t1n,Verb,English
dI-t3R,Verb,English
dI-tEkt,Verb,English
dI-tEst,Verb,English
dI-Tr5n,Verb,English
dI-v{n,Noun,English
dI-v$s,Noun,English
dI-v2d,Verb,English
dI-v2s,Noun,English
dI-v2z,Verb,English
dI-z2nz,Noun,English
dI-z3t,Verb,English
dI-z3ts,Noun,English
dI-z3v,Verb,English
dI-zIst,Verb,English
dI-ziz,Noun,English
dI-zQlv,Verb,English
dIk-t1t,Verb,English
dIs-_4nt,Verb,English
dIs-#m,Verb,English
dIs-5n,Verb,English
dIs-b{nd,Verb,English
dIs-b#R,Verb,English
dIs-b3s,Verb,English
dIs-d1n,Noun,English
dIs-g$_,Verb,English
dIs-g2z,Verb,English
dIs-gr1s,Noun,English
dIs-gVst,Noun,English
dIs-J#_,Verb,English
dIs-k#d,Verb,English
dIs-kl1m,Verb,English
dIs-kl5z,Verb,English
dIs-l2k,Verb,English
dIs-lQ_,Verb,English
dIs-m1,Noun,English
dIs-mIs,Verb,English
dIs-pl1s,Verb,English
dIs-pliz,Verb,English
dIs-rVpt,Verb,English
dj9-rEs,Noun,English
dju-Et,Noun,English
dr@-gun,Noun,English
dr#f-ti,Noun,English
dVm-f6nd,Verb,English
E-m7R,Noun,English
E-s1,Verb,English
E-spri,Noun,English
Ek-s2z,Verb,English
Eks-h1l,Verb,English
Eks-hjum,Verb,English
En-k5d,Verb,English
f@-bId,Verb,English
f@-gEt,Verb,English
f@-gIv,Verb,English
f@-mEnt,Verb,English
f@-s#d,Noun,English
f@-s1k,Verb,English
f@-tig,Noun,English
f@-tigz,Noun,English
f$-b5d,Verb,English
f$-b8R,Verb,English
f$-g5,Verb,English
f$-kl5z,Verb,English
f$-r#m,Verb,English
f$-s2T,Noun,English
f$-si,Verb,English
f$-st$l,Verb,English
f$-sw8R,Verb,English
f$-tEl,Verb,English
f$-w$n,Verb,English
f5-mEnt,Verb,English
fE-stun,Verb,English
fI-nEs,Noun,English
fI-zik,Noun,English
fIk-s1t,Verb,English
fr{g-mEnt,Verb,English
frI-kwEnt,Verb,English
frV-str1t,Verb,English
fUl-fIl,Verb,English
g{-bQn,Noun,English
g{m-buZ,Noun,English
g@-lQS,Noun,English
g@-lVmf,Verb,English
g@-rQt,Verb,English
g@-St{lt,Noun,English
g@-vQt,Noun,English
g@-zEl,Noun,English
g@-zEt,Noun,English
g@-zVmp,Verb,English
g5-ti,Noun,English
gI-t#R,Noun,English
gr{n-di,Noun,English
gr@-n1d,Noun,English
gU-#S,Noun,English
h@-lu,Verb,English
h@-r{N,Verb,English
h#-pun,Noun,English
h5-tEl,Noun,English
hU-z#R,Noun,English
I-_Ekt,Verb,English
i-djus,Verb,English
I-f1s,Verb,English
I-fEkt,Noun,English
I-fEkts,Noun,English
I-klIps,Noun,English
I-kw1t,Verb,English
I-kwIp,Verb,English
I-l{ps,Verb,English
I-l1t,Verb,English
I-l2d,Verb,English
I-l5p,Verb,English
I-lEkt,Verb,English
I-lIps,Noun,English
I-lud,Verb,English
I-m#m,Noun,English
I-m3_,Verb,English
I-m3s,Verb,English
I-m5t,Verb,English
I-mIt,Verb,English
I-mj9R,Verb,English
I-n{kt,Verb,English
I-r#k,Noun,English
I-r#n,Noun,English
I-r1z,Verb,English
I-r5d,Verb,English
I-rEkt,Verb,English
I-rVpt,Verb,English
I-sk$t,Verb,English
I-sk1p,Verb,English
I-sp2,Verb,English
I-sp6z,Verb,English
I-st1t,Noun,English
I-stim,Noun,English
I-str1n_,Verb,English
I-v1d,Verb,English
I-v5k,Verb,English
I-vEnt,Noun,English
I-vIkt,Verb,English
I-vIns,Verb,English
I-vQlv,Verb,English
Ig-n$R,Verb,English
Ig-n2t,Verb,English
Ig-z{m,Noun,English
Ig-z$lt,Verb,English
Ig-z$st,Verb,English
Ig-z$t,Verb,English
Ig-z3t,Verb,English
Ig-zIst,Verb,English
Ig-zjud,Verb,English
Ig-zVlt,Verb,English
Ik-s2t,Verb,English
Ik-sEl,Verb,English
Ik-sEs,Noun,English
Ik-sid,Verb,English
Ik-skjus,Noun,English
Ik-skjuz,Verb,English
Ik-skl1m,Verb,English
Ik-sklud,Verb,English
Ik-skrit,Verb,English
Ik-sp{nd,Verb,English
Ik-sp{ns,Noun,English
Ik-sp$t,Verb,English
Ik-sp5z,Verb,English
Ik-sp6nd,Verb,English
Ik-spEkt,Verb,English
Ik-spEl,Verb,English
Ik-spEnd,Verb,English
Ik-spEns,Noun,English
Ik-spl$R,Verb,English
Ik-spl1n,Verb,English
Ik-spl4t,Verb,English
Ik-spl5d,Verb,English
Ik-sprEs,Verb,English
Ik-spVn_,Verb,English
Ik-st5l,Verb,English
Ik-stEnd,Verb,English
Ik-stEnt,Noun,English
Ik-str{kt,Verb,English
Ik-strud,Verb,English
Iks-J1n_,Noun,English
Im-b#k,Verb,English
Im-b#m,Verb,English
Im-b2b,Verb,English
Im-bEd,Verb,English
Im-bQs,Verb,English
Im-br1s,Verb,English
Im-br4l,Verb,English
Im-p{kt,Verb,English
Im-p#t,Verb,English
Im-p$t,Verb,English
Im-p1l,Verb,English
Im-p5z,Verb,English
Im-p6nd,Verb,English
Im-p8R,Verb,English
Im-pEl,Verb,English
Im-pid,Verb,English
Im-piJ,Verb,English
Im-pjun,Verb,English
Im-pl#nt,Verb,English
Im-pl$R,Verb,English
Im-pl2,Verb,English
Im-pl4,Verb,English
Im-prEs,Verb,English
Im-prInt,Verb,English
Im-pruv,Verb,English
In-_4,Verb,English
In-_4n,Verb,English
In-_Ekt,Verb,English
In-_Est,Verb,English
In-d$s,Verb,English
In-d2t,Verb,English
In-d6,Verb,English
In-dEnt,Verb,English
In-dj9R,Verb,English
In-djus,Verb,English
In-dVl_,Verb,English
In-f$m,Verb,English
In-f$s,Verb,English
In-f3R,Verb,English
In-f5ld,Verb,English
In-fEkt,Verb,English
In-fEst,Verb,English
In-fjuz,Verb,English
In-fl1m,Verb,English
In-fl1t,Verb,English
In-flEkt,Verb,English
In-frIn_,Verb,English
In-g1_,Verb,English
In-gr1v,Verb,English
In-gr5s,Verb,English
In-gVlf,Verb,English
In-h#ns,Verb,English
In-h1l,Verb,English
In-J#nt,Verb,English
In-k{mp,Verb,English
In-k1s,Verb,English
In-k3R,Verb,English
In-kl2n,Verb,English
In-kl5z,Verb,English
In-klud,Verb,English
In-kr5J,Verb,English
In-kris,Verb,English
In-krVst,Verb,English
In-l#_,Verb,English
In-l1,Verb,English
In-lIst,Verb,English
In-mES,Verb,English
In-r{p,Verb,English
In-r1_,Verb,English
In-r5l,Verb,English
In-rIJ,Verb,English
In-S$R,Verb,English
In-s2t,Verb,English
In-s2z,Verb,English
In-s3t,Verb,English
In-sEns,Verb,English
In-sIst,Verb,English
In-sju,Verb,English
In-skQns,Verb,English
In-skr2b,Verb,English
In-sl1v,Verb,English
In-sn8R,Verb,English
In-spEkt,Verb,English
In-Sr2n,Verb,English
In-Sr6d,Verb,English
In-st$l,Verb,English
In-stIl,Verb,English
In-strVkt,Verb,English
In-sVlt,Verb,English
In-t1l,Verb,English
In-t2s,Verb,English
In-t3n,Verb,English
In-t3R,Verb,English
In-t5n,Verb,English
In-tEnd,Verb,English
In-tEnt,Noun,English
In-Tjuz,Verb,English
In-tr{p,Verb,English
In-tr#ns,Verb,English
In-Tr$l,Verb,English
In-Tr5n,Verb,English
In-trEnJ,Verb,English
In-trig,Verb,English
In-trit,Verb,English
In-trud,Verb,English
In-trVst,Verb,English
In-tum,Verb,English
In-tw2n,Verb,English
In-v1d,Verb,English
In-v2t,Verb,English
In-v3t,Verb,English
In-v5k,Verb,English
In-vEnt,Verb,English
In-vEst,Verb,English
In-vQlv,Verb,English
Is-Ju,Verb,English
J{-st2z,Verb,English
j@-hu,Noun,English
JI-nUk,Noun,English
ju-n2t,Verb,English
ju-z3p,Verb,English
k{-n#d,Noun,English
k{-S7R,Noun,English
k{-str1t,Verb,English
k{m-p1n,Noun,English
k{n-tin,Noun,English
k{n-tQn,Verb,English
k{p-s2z,Verb,English
k{S-m7R,Noun,English
k@-_5l,Verb,English
k@-b{l,Noun,English
k@-bus,Noun,English
k@-dEt,Noun,English
k@-gul,Noun,English
k@-huts,Noun,English
k@-kun,Noun,English
k@-l{ps,Verb,English
k@-l1t,Verb,English
k@-l2d,Verb,English
k@-l5n,Noun,English
k@-lEkt,Verb,English
k@-lud,Verb,English
k@-m#nd,Noun,English
k@-m5d,Noun,English
k@-mEnd,Verb,English
k@-mEns,Verb,English
k@-mIt,Verb,English
k@-mjun,Verb,English
k@-mjut,Verb,English
k@-n{l,Noun,English
k@-n2v,Verb,English
k@-n5t,Verb,English
k@-nEkt,Verb,English
k@-nu,Noun,English
k@-nVk,Noun,English
k@-pris,Noun,English
k@-r{f,Noun,English
k@-r#l,Noun,English
k@-r5d,Verb,English
k@-r6z,Verb,English
k@-r7,Noun,English
k@-r7R,Noun,English
k@-rEs,Verb,English
k@-rin,Verb,English
k@-S7R,Verb,English
k@-sEt,Noun,English
k@-t#R,Noun,English
k@-v$t,Verb,English
k@-zu,Noun,English
k@m-b2n,Verb,English
k@m-p$t,Verb,English
k@m-p2l,Verb,English
k@m-p5z,Verb,English
k@m-p6nd,Verb,English
k@m-p8R,Verb,English
k@m-pEl,Verb,English
k@m-pit,Verb,English
k@m-pjut,Verb,English
k@m-pl1n,Verb,English
k@m-pl1nt,Noun,English
k@m-pl2,Verb,English
k@m-pr2z,Verb,English
k@m-prEs,Verb,English
k@n-_4n,Verb,English
k@n-_Est,Verb,English
k@n-_il,Verb,English
k@n-d5n,Verb,English
k@n-dEm,Verb,English
k@n-dEns,Verb,English
k@n-dVkt,Verb,English
k@n-f$m,Verb,English
k@n-f2d,Verb,English
k@n-f2n,Verb,English
k@n-f3m,Verb,English
k@n-f3R,Verb,English
k@n-f6nd,Verb,English
k@n-fEs,Verb,English
k@n-fjuz,Verb,English
k@n-fl1t,Verb,English
k@n-flIkt,Verb,English
k@n-frVnt,Verb,English
k@n-k3R,Verb,English
k@n-klud,Verb,English
k@n-kQkt,Verb,English
k@n-kVs,Verb,English
k@n-s2n,Verb,English
k@n-s3n,Noun,English
k@n-s3t,Verb,English
k@n-s3v,Verb,English
k@n-s5l,Verb,English
k@n-sEnt,Noun,English
k@n-sid,Verb,English
k@n-sil,Verb,English
k@n-sit,Noun,English
k@n-siv,Verb,English
k@n-sjum,Verb,English
k@n-skrIpt,Verb,English
k@n-str1n,Verb,English
k@n-str1nt,Noun,English
k@n-strIkt,Verb,English
k@n-stru,Verb,English
k@n-strVkt,Verb,English
k@n-sVlt,Verb,English
k@n-t$t,Verb,English
k@n-t1n,Verb,English
k@n-tEmpt,Noun,English
k@n-tEnd,Verb,English
k@n-tEst,Verb,English
k@n-tr{kt,Verb,English
k@n-tr#st,Verb,English
k@n-tr2v,Verb,English
k@n-tr5l,Noun,English
k@n-v1,Verb,English
k@n-v3_,Verb,English
k@n-v3s,Verb,English
k@n-v3t,Verb,English
k@n-v5k,Verb,English
k@n-vIkt,Verb,English
k@n-vin,Verb,English
k@n-vIns,Verb,English
k@n-vVls,Verb,English
k#-tEl,Noun,English
k#-tun,Noun,English
k$-s#Z,Noun,English
k$-t1Z,Noun,English
k$-vEt,Noun,English
k1-En,Noun,English
k2-ik,Noun,English
k3-t1l,Verb,English
k5-3s,Verb,English
k5-b$lt,Noun,English
k5-h7R,Verb,English
k5-k1n,Noun,English
k5-Qpt,Verb,English
kI-b{b,Noun,English
kI-bUts,Noun,English
kju-lQt,Noun,English
kju-lQts,Noun,English
kQ-k1d,Noun,English
kQ-kEt,Noun,English
kQ-kQt,Noun,English
kQ-r#l,Noun,English
kQ-r#n,Noun,English
kr@-v{t,Noun,English
kri-1t,Verb,English
krI-m1t,Verb,English
krI-tik,Noun,English
krI-v{s,Noun,English
krQ-kEt,Noun,English
kru-s1d,Noun,English
ku-SEt,Noun,English
ku-t9R,Noun,English
kU-w1t,Noun,English
kw@-drIl,Noun,English
kw#-f3R,Noun,English
kw#-fj9R,Noun,English
kw$-tEt,Noun,English
kwI-nin,Noun,English
kwI-r{s,Noun,English
kwI-zin,Noun,English
kwIn-tEt,Noun,English
kwQ-drun,Noun,English
l{-su,Verb,English
l{m-b1st,Verb,English
l{m-pun,Verb,English
l@-gun,Noun,English
l@-krQs,Noun,English
l@-mEnt,Verb,English
l@-pEl,Noun,English
l@-trin,Noun,English
l#-_Es,Noun,English
l~N-g3R,Noun,English
l$-njEt,Noun,English
l1-Et,Noun,English
l2-s7m,Noun,English
l5-k#l,Noun,English
l5-k1t,Verb,English
lE-s$R,Noun,English
lE-si,Noun,English
lI-#n,Noun,English
lI-1z,Verb,English
lI-kj9R,Noun,English
lI-v{nt,Noun,English
lu-s3n,Noun,English
m{-l1z,Noun,English
m{-s3R,Noun,English
m{-s3z,Noun,English
m{n-k2nd,Noun,English
m@-dr#s,Noun,English
m@-h6t,Noun,English
m@-k$,Noun,English
m@-l1,Noun,English
m@-l2n,Verb,English
m@-nj9R,Noun,English
m@-r{N,Noun,English
m@-r{s,Noun,English
m@-r$d,Verb,English
m@-rin,Noun,English
m@-Sin,Noun,English
m@-sj3R,Noun,English
m@-st#S,Noun,English
m#-_QN,Noun,English
m#-ki,Noun,English
m1-lqnZ,Noun,English
m1n-t1n,Verb,English
m2-gr1t,Verb,English
